location,rooms,area_m2,price,url
"Elan №5752272 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 60 m², 3/3 mərtəbə",2,60,650,https://bina.az/items/5752272
"Elan №5752269 - Bakı, 8 Noyabr m., 3 otaqlı, 126 m², 5/17 mərtəbə",3,126,1200,https://bina.az/items/5752269
"Elan №5752271 - Bakı, 28 May m., 3 otaqlı, 100 m², 5/18 mərtəbə",3,100,2300,https://bina.az/items/5752271
"Elan №5752268 - Bakı, Ağ şəhər q., 2 otaqlı, 96 m², 6/7 mərtəbə",2,96,1000,https://bina.az/items/5752268
"Elan №5752263 - Bakı, İnşaatçılar m., 3 otaqlı, 120 m², 8/13 mərtəbə",3,120,750,https://bina.az/items/5752263
"Elan №5749911 - Bakı, 20 Yanvar m., 3 otaqlı, 80 m², 9/16 mərtəbə",3,80,750,https://bina.az/items/5749911
"Elan №5752242 - Sumqayıt, Sumqayıt, 3 otaqlı, 96 m², 5/10 mərtəbə",3,96,500,https://bina.az/items/5752242
"Elan №5752239 - Bakı, Yeni Yasamal q., 2 otaqlı, 70 m², 2/9 mərtəbə",2,70,650,https://bina.az/items/5752239
"Elan №5752232 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 96 m², 15/16 mərtəbə",3,96,940,https://bina.az/items/5752232
"Elan №5268119 - Bakı, Sabunçu q., 1 otaqlı, 25 m², 1/2 mərtəbə",1,25,250,https://bina.az/items/5268119
"Elan №5752231 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 96 m², 15/16 mərtəbə",3,96,940,https://bina.az/items/5752231
"Elan №5669890 - Bakı, 8 Noyabr m., 4 otaqlı, 180 m², 17/27 mərtəbə",4,180,2999,https://bina.az/items/5669890
"Elan №5752228 - Bakı, Nizami m., 2 otaqlı, 70 m², 5/14 mərtəbə",2,70,1300,https://bina.az/items/5752228
"Elan №5752223 - Bakı, 28 May m., 3 otaqlı, 150 m², 10/17 mərtəbə",3,150,1599,https://bina.az/items/5752223
"Elan №5609794 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 120 m², 14/16 mərtəbə",3,120,850,https://bina.az/items/5609794
"Elan №5752216 - Bakı, 8-ci kilometr q., 3 otaqlı, 105 m², 16/19 mərtəbə",3,105,1100,https://bina.az/items/5752216
"Elan №5752214 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 60 m², 6/7 mərtəbə",2,60,900,https://bina.az/items/5752214
"Elan №5752206 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 110 m², 7/8 mərtəbə",3,110,1500,https://bina.az/items/5752206
"Elan №5752204 - Bakı, Səbail r., 3 otaqlı, 70 m², 4/5 mərtəbə",3,70,900,https://bina.az/items/5752204
"Elan №5752202 - Bakı, Xətai r., 3 otaqlı, 70 m², 4/5 mərtəbə",3,70,850,https://bina.az/items/5752202
"Elan №5752201 - Bakı, 28 May m., 1 otaqlı, 60 m², 10/16 mərtəbə",1,60,650,https://bina.az/items/5752201
"Elan №5627757 - Bakı, Ağ şəhər q., 2 otaqlı, 55 m², 3/6 mərtəbə",2,55,1500,https://bina.az/items/5627757
"Elan №5677607 - Bakı, 28 May m., 3 otaqlı, 81 m², 4/5 mərtəbə",3,81,1300,https://bina.az/items/5677607
"Elan №5677516 - Bakı, Nizami m., 3 otaqlı, 100 m², 6/14 mərtəbə",3,100,1500,https://bina.az/items/5677516
"Elan №5677519 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 60 m², 8/16 mərtəbə",2,60,1100,https://bina.az/items/5677519
"Elan №5752198 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 95 m², 7/20 mərtəbə",2,95,1000,https://bina.az/items/5752198
"Elan №5747491 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 125 m², 15/18 mərtəbə",3,125,950,https://bina.az/items/5747491
"Elan №5752193 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 65 m², 13/22 mərtəbə",2,65,1100,https://bina.az/items/5752193
"Elan №5752191 - Bakı, Xalqlar Dostluğu m., 2 otaqlı, 65 m², 4/9 mərtəbə",2,65,600,https://bina.az/items/5752191
"Elan №5746521 - Bakı, Neftçilər m., 2 otaqlı, 55 m², 5/15 mərtəbə",2,55,550,https://bina.az/items/5746521
"Elan №5665324 - Bakı, Səbail r., 3 otaqlı, 150 m², 12/16 mərtəbə",3,150,1700,https://bina.az/items/5665324
"Elan №5643777 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 140 m², 3/7 mərtəbə",3,140,2000,https://bina.az/items/5643777
"Elan №5746953 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 96 m², 9/15 mərtəbə",2,96,1000,https://bina.az/items/5746953
"Elan №5752174 - Bakı, Memar Əcəmi m., 4 otaqlı, 130 m², 2/5 mərtəbə",4,130,1000,https://bina.az/items/5752174
"Elan №5752154 - Bakı, Yasamal q., 3 otaqlı, 88 m², 8/12 mərtəbə",3,88,750,https://bina.az/items/5752154
"Elan №5752173 - Bakı, Qara Qarayev m., 2 otaqlı, 67 m², 9/16 mərtəbə",2,67,700,https://bina.az/items/5752173
"Elan №5752170 - Bakı, Nardaran q., 2 otaqlı, 75 m², 4/6 mərtəbə",2,75,1100,https://bina.az/items/5752170
"Elan №5637702 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 70 m², 7/12 mərtəbə",2,70,1350,https://bina.az/items/5637702
"Elan №5388746 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 122 m², 8/18 mərtəbə",3,122,900,https://bina.az/items/5388746
"Elan №5020940 - Bakı, Nizami m., 4 otaqlı, 160 m², 5/10 mərtəbə",4,160,1900,https://bina.az/items/5020940
"Elan №5577998 - Bakı, Ağ şəhər q., 3 otaqlı, 100 m², 5/6 mərtəbə",3,100,3300,https://bina.az/items/5577998
"Elan №5752162 - Bakı, Həzi Aslanov m., 2 otaqlı, 65 m², 17/18 mərtəbə",2,65,500,https://bina.az/items/5752162
"Elan №5742441 - Bakı, Nərimanov r., 2 otaqlı, 60 m², 3/3 mərtəbə",2,60,650,https://bina.az/items/5742441
"Elan №5752158 - Bakı, İnşaatçılar m., 2 otaqlı, 56 m², 18/18 mərtəbə",2,56,600,https://bina.az/items/5752158
"Elan №5752152 - Bakı, 20 Yanvar m., 2 otaqlı, 75 m², 8/18 mərtəbə",2,75,1300,https://bina.az/items/5752152
"Elan №5752150 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 70 m², 4/5 mərtəbə",2,70,700,https://bina.az/items/5752150
"Elan №5750914 - Bakı, Xətai r., 2 otaqlı, 58 m², 5/5 mərtəbə",2,58,500,https://bina.az/items/5750914
"Elan №5752144 - Bakı, Nəsimi r., 2 otaqlı, 60 m², 9/12 mərtəbə",2,60,800,https://bina.az/items/5752144
"Elan №5752140 - Bakı, Elmlər Akademiyası m., 1 otaqlı, 30 m², 2/5 mərtəbə",1,30,550,https://bina.az/items/5752140
"Elan №5632054 - Bakı, Nərimanov r., 2 otaqlı, 60 m², 1/18 mərtəbə",2,60,750,https://bina.az/items/5632054
"Elan №5752138 - Bakı, Yasamal r., 2 otaqlı, 50 m², 3/16 mərtəbə",2,50,800,https://bina.az/items/5752138
"Elan №5752139 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 72 m², 8/17 mərtəbə",2,72,800,https://bina.az/items/5752139
"Elan №5572265 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 140 m², 12/19 mərtəbə",3,140,1200,https://bina.az/items/5572265
"Elan №5687412 - Bakı, Ağ şəhər q., 2 otaqlı, 77 m², 10/20 mərtəbə",2,77,2000,https://bina.az/items/5687412
"Elan №5727319 - Bakı, Gənclik m., 2 otaqlı, 80 m², 13/13 mərtəbə",2,80,750,https://bina.az/items/5727319
"Elan №5647381 - Bakı, Nəsimi r., 2 otaqlı, 70 m², 2/5 mərtəbə",2,70,700,https://bina.az/items/5647381
"Elan №5733171 - Bakı, 20 Yanvar m., 2 otaqlı, 60 m², 2/20 mərtəbə",2,60,650,https://bina.az/items/5733171
"Elan №5752127 - Bakı, 28 May m., 2 otaqlı, 70 m², 12/18 mərtəbə",2,70,1100,https://bina.az/items/5752127
"Elan №5475532 - Bakı, Şah İsmayıl Xətai m., 5 otaqlı, 187 m², 6/18 mərtəbə",5,187,2000,https://bina.az/items/5475532
"Elan №5752129 - Bakı, Bakıxanov q., 4 otaqlı, 120 m², 3/7 mərtəbə",4,120,800,https://bina.az/items/5752129
"Elan №5395590 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 78.5 m², 14/23 mərtəbə",2,5,1299,https://bina.az/items/5395590
"Elan №5752123 - Bakı, Nəsimi m., 3 otaqlı, 85 m², 17/18 mərtəbə",3,85,600,https://bina.az/items/5752123
"Elan №5752128 - Bakı, Böyükşor q., 3 otaqlı, 60 m², 1/5 mərtəbə",3,60,700,https://bina.az/items/5752128
"Elan №5357498 - Bakı, Ağ şəhər q., 2 otaqlı, 65 m², 3/7 mərtəbə",2,65,1800,https://bina.az/items/5357498
"Elan №5689781 - Bakı, Ağ şəhər q., 2 otaqlı, 63 m², 7/17 mərtəbə",2,63,1500,https://bina.az/items/5689781
"Elan №5752126 - Bakı, Xətai r., 2 otaqlı, 85 m², 15/23 mərtəbə",2,85,1700,https://bina.az/items/5752126
"Elan №5752119 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 120 m², 7/14 mərtəbə",2,120,1050,https://bina.az/items/5752119
"Elan №5752117 - Bakı, 28 May m., 3 otaqlı, 140 m², 9/16 mərtəbə",3,140,2200,https://bina.az/items/5752117
"Elan №5726848 - Bakı, Sahil m., 3 otaqlı, 160 m², 9/15 mərtəbə",3,160,1500,https://bina.az/items/5726848
"Elan №5752108 - Bakı, Bakmil m., 2 otaqlı, 62 m², 10/15 mərtəbə",2,62,850,https://bina.az/items/5752108
"Elan №5752103 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 110 m², 11/16 mərtəbə",3,110,1200,https://bina.az/items/5752103
"Elan №5752102 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 45 m², 4/5 mərtəbə",2,45,650,https://bina.az/items/5752102
"Elan №5752094 - Bakı, İnşaatçılar m., 3 otaqlı, 140 m², 3/17 mərtəbə",3,140,900,https://bina.az/items/5752094
"Elan №5752089 - Bakı, 20 Yanvar m., 1 otaqlı, 30 m², 10/20 mərtəbə",1,30,550,https://bina.az/items/5752089
"Elan №5678625 - Bakı, Nəsimi r., 2 otaqlı, 66 m², 14/18 mərtəbə",2,66,900,https://bina.az/items/5678625
"Elan №5752077 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 96 m², 15/16 mərtəbə",3,96,940,https://bina.az/items/5752077
"Elan №5745142 - Bakı, Nəsimi r., 3 otaqlı, 140 m², 5/16 mərtəbə",3,140,1350,https://bina.az/items/5745142
"Elan №5752074 - Bakı, Sahil m., 2 otaqlı, 80 m², 3/5 mərtəbə",2,80,1699,https://bina.az/items/5752074
"Elan №5752066 - Bakı, Gənclik m., 2 otaqlı, 70 m², 12/16 mərtəbə",2,70,999,https://bina.az/items/5752066
"Elan №5712523 - Bakı, 28 May m., 3 otaqlı, 1123.3 m², 9/18 mərtəbə",3,3,2300,https://bina.az/items/5712523
"Elan №5712514 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 105.1 m², 15/21 mərtəbə",3,1,2000,https://bina.az/items/5712514
"Elan №5752052 - Bakı, 8 Noyabr m., 2 otaqlı, 55 m², 9/11 mərtəbə",2,55,799,https://bina.az/items/5752052
"Elan №5676391 - Bakı, Nizami m., 3 otaqlı, 138 m², 10/16 mərtəbə",3,138,1400,https://bina.az/items/5676391
"Elan №5726059 - Bakı, Nəsimi r., 2 otaqlı, 70 m², 4/16 mərtəbə",2,70,1300,https://bina.az/items/5726059
"Elan №5752030 - Bakı, Memar Əcəmi m., 2 otaqlı, 65 m², 3/5 mərtəbə",2,65,650,https://bina.az/items/5752030
"Elan №5260951 - Bakı, Yasamal q., 1 otaqlı, 35 m², 4/4 mərtəbə",1,35,400,https://bina.az/items/5260951
"Elan №5752020 - Bakı, İnşaatçılar m., 2 otaqlı, 56 m², 6/12 mərtəbə",2,56,750,https://bina.az/items/5752020
"Elan №5752017 - Sumqayıt, Sumqayıt, 3 otaqlı, 88 m², 8/9 mərtəbə",3,88,600,https://bina.az/items/5752017
"Elan №5740277 - Bakı, Nizami m., 3 otaqlı, 130 m², 14/14 mərtəbə",3,130,1100,https://bina.az/items/5740277
"Elan №5751728 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 96 m², 15/16 mərtəbə",3,96,900,https://bina.az/items/5751728
"Elan №5630610 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 130 m², 8/18 mərtəbə",3,130,2000,https://bina.az/items/5630610
"Elan №5752011 - Bakı, Ağ şəhər q., 2 otaqlı, 95 m², 2/4 mərtəbə",2,95,2000,https://bina.az/items/5752011
"Elan №5709079 - Bakı, Yasamal q., 1 otaqlı, 30 m², 1/3 mərtəbə",1,30,300,https://bina.az/items/5709079
"Elan №5751996 - Bakı, Nəsimi m., 2 otaqlı, 55 m², 2/20 mərtəbə",2,55,650,https://bina.az/items/5751996
"Elan №5674852 - Bakı, Xətai r., 4 otaqlı, 190 m², 3/7 mərtəbə",4,190,2700,https://bina.az/items/5674852
"Elan №5748957 - Bakı, Memar Əcəmi m., 2 otaqlı, 60 m², 16/18 mərtəbə",2,60,600,https://bina.az/items/5748957
"Elan №5069202 - Bakı, Ağ şəhər q., 4 otaqlı, 156 m², 5/6 mərtəbə",4,156,5500,https://bina.az/items/5069202
"Elan №5520588 - Bakı, Nərimanov r., 5 otaqlı, 265 m², 5/7 mərtəbə",5,265,5000,https://bina.az/items/5520588
"Elan №5675820 - Bakı, 20 Yanvar m., 3 otaqlı, 110 m², 14/18 mərtəbə",3,110,1100,https://bina.az/items/5675820
"Elan №5751992 - Bakı, Nizami m., 2 otaqlı, 70 m², 7/16 mərtəbə",2,70,850,https://bina.az/items/5751992
"Elan №5751989 - Bakı, Azadlıq Prospekti m., 4 otaqlı, 110 m², 3/9 mərtəbə",4,110,1000,https://bina.az/items/5751989
"Elan №5749682 - Bakı, Xətai r., 2 otaqlı, 80 m², 3/10 mərtəbə",2,80,650,https://bina.az/items/5749682
"Elan №5751981 - Bakı, Masazır q., 2 otaqlı, 56 m², 8/9 mərtəbə",2,56,350,https://bina.az/items/5751981
"Elan №5751977 - Bakı, Nizami m., 3 otaqlı, 115 m², 2/14 mərtəbə",3,115,950,https://bina.az/items/5751977
"Elan №5751974 - Bakı, Neftçilər m., 3 otaqlı, 140 m², 10/12 mərtəbə",3,140,650,https://bina.az/items/5751974
"Elan №5751975 - Bakı, Dərnəgül m., 2 otaqlı, 65 m², 9/16 mərtəbə",2,65,800,https://bina.az/items/5751975
"Elan №5106920 - Bakı, 8-ci kilometr q., 3 otaqlı, 120 m², 10/11 mərtəbə",3,120,850,https://bina.az/items/5106920
"Elan №5593165 - Bakı, Ağ şəhər q., 3 otaqlı, 140 m², 12/16 mərtəbə",3,140,1400,https://bina.az/items/5593165
"Elan №5751965 - Bakı, İnşaatçılar m., 2 otaqlı, 60 m², 6/12 mərtəbə",2,60,750,https://bina.az/items/5751965
"Elan №5667509 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 47 m², 15/16 mərtəbə",2,47,550,https://bina.az/items/5667509
"Elan №5600565 - Bakı, Ağ şəhər q., 3 otaqlı, 110 m², 4/7 mərtəbə",3,110,1800,https://bina.az/items/5600565
"Elan №5711050 - Bakı, Nəsimi r., 2 otaqlı, 82 m², 5/16 mərtəbə",2,82,750,https://bina.az/items/5711050
"Elan №5675063 - Bakı, Xətai r., 3 otaqlı, 145 m², 5/6 mərtəbə",3,145,2000,https://bina.az/items/5675063
"Elan №5127562 - Bakı, Ağ şəhər q., 4 otaqlı, 230 m², 4/8 mərtəbə",4,230,3000,https://bina.az/items/5127562
"Elan №5676385 - Bakı, Nizami m., 2 otaqlı, 100 m², 13/16 mərtəbə",2,100,1400,https://bina.az/items/5676385
"Elan №5751957 - Bakı, Xətai r., 2 otaqlı, 59 m², 5/5 mərtəbə",2,59,500,https://bina.az/items/5751957
"Elan №5751955 - Bakı, Həzi Aslanov m., 2 otaqlı, 80 m², 16/20 mərtəbə",2,80,700,https://bina.az/items/5751955
"Elan №5751952 - Bakı, Nizami m., 3 otaqlı, 105 m², 2/14 mərtəbə",3,105,980,https://bina.az/items/5751952
"Elan №5751954 - Bakı, Ağ şəhər q., 3 otaqlı, 130 m², 6/8 mərtəbə",3,130,2300,https://bina.az/items/5751954
"Elan №5751949 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 130 m², 14/19 mərtəbə",3,130,752,https://bina.az/items/5751949
"Elan №5751947 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 70 m², 17/20 mərtəbə",2,70,1100,https://bina.az/items/5751947
"Elan №5746799 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 140 m², 7/16 mərtəbə",3,140,1200,https://bina.az/items/5746799
"Elan №5751948 - Bakı, Nərimanov r., 2 otaqlı, 60 m², 14/18 mərtəbə",2,60,1200,https://bina.az/items/5751948
"Elan №5751940 - Bakı, Həzi Aslanov m., 3 otaqlı, 105 m², 9/12 mərtəbə",3,105,750,https://bina.az/items/5751940
"Elan №5751937 - Sumqayıt, Sumqayıt, 2 otaqlı, 48 m², 5/9 mərtəbə",2,48,350,https://bina.az/items/5751937
"Elan №5665760 - Bakı, İnşaatçılar m., 4 otaqlı, 170 m², 10/17 mərtəbə",4,170,1300,https://bina.az/items/5665760
"Elan №5248367 - Bakı, Ağ şəhər q., 3 otaqlı, 140 m², 4/7 mərtəbə",3,140,2200,https://bina.az/items/5248367
"Elan №5751928 - Bakı, 8 Noyabr m., 3 otaqlı, 120 m², 10/27 mərtəbə",3,120,1700,https://bina.az/items/5751928
"Elan №5751826 - Gəncə, Gəncə, 3 otaqlı, 128 m², 6/12 mərtəbə",3,128,800,https://bina.az/items/5751826
"Elan №5751918 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 70 m², 4/5 mərtəbə",2,70,700,https://bina.az/items/5751918
"Elan №5751913 - Bakı, 8 Noyabr m., 2 otaqlı, 60 m², 9/11 mərtəbə",2,60,800,https://bina.az/items/5751913
"Elan №5751910 - Bakı, Azadlıq Prospekti m., 3 otaqlı, 67 m², 1/12 mərtəbə",3,67,499,https://bina.az/items/5751910
"Elan №5751906 - Bakı, Azadlıq Prospekti m., 4 otaqlı, 100 m², 1/9 mərtəbə",4,100,750,https://bina.az/items/5751906
"Elan №5749800 - Bakı, 20 Yanvar m., 2 otaqlı, 55 m², 4/5 mərtəbə",2,55,650,https://bina.az/items/5749800
"Elan №5719156 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 65 m², 9/18 mərtəbə",2,65,670,https://bina.az/items/5719156
"Elan №5709086 - Bakı, Nərimanov r., 3 otaqlı, 130 m², 15/18 mərtəbə",3,130,1200,https://bina.az/items/5709086
"Elan №5751897 - Bakı, Həzi Aslanov m., 3 otaqlı, 85 m², 1/2 mərtəbə",3,85,500,https://bina.az/items/5751897
"Elan №5580417 - Bakı, Nərimanov r., 2 otaqlı, 55 m², 10/17 mərtəbə",2,55,1200,https://bina.az/items/5580417
"Elan №5751894 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 124 m², 5/15 mərtəbə",3,124,1300,https://bina.az/items/5751894
"Elan №5751893 - Bakı, Biləcəri q., 2 otaqlı, 55 m², 10/17 mərtəbə",2,55,500,https://bina.az/items/5751893
"Elan №5751892 - Bakı, 20 Yanvar m., 2 otaqlı, 60 m², 13/20 mərtəbə",2,60,600,https://bina.az/items/5751892
"Elan №5751891 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 32 m², 4/5 mərtəbə",2,32,650,https://bina.az/items/5751891
"Elan №5751886 - Bakı, Ağ şəhər q., 3 otaqlı, 101 m², 4/6 mərtəbə",3,101,2500,https://bina.az/items/5751886
"Elan №5751883 - Bakı, Xətai r., 2 otaqlı, 64 m², 14/18 mərtəbə",2,64,700,https://bina.az/items/5751883
"Elan №5751882 - Bakı, 20 Yanvar m., 4 otaqlı, 135 m², 17/20 mərtəbə",4,135,1050,https://bina.az/items/5751882
"Elan №5726006 - Bakı, Nərimanov r., 3 otaqlı, 125 m², 11/15 mərtəbə",3,125,1200,https://bina.az/items/5726006
"Elan №5158609 - Bakı, Yasamal r., 2 otaqlı, 55 m², 4/16 mərtəbə",2,55,850,https://bina.az/items/5158609
"Elan №5751876 - Bakı, Yasamal r., 1 otaqlı, 38 m², 4/9 mərtəbə",1,38,599,https://bina.az/items/5751876
"Elan №5751848 - Bakı, Həzi Aslanov m., 2 otaqlı, 60 m², 14/18 mərtəbə",2,60,1200,https://bina.az/items/5751848
"Elan №5562752 - Bakı, 8 Noyabr m., 3 otaqlı, 145 m², 21/27 mərtəbə",3,145,1600,https://bina.az/items/5562752
"Elan №5645912 - Bakı, Nəsimi r., 3 otaqlı, 130 m², 14/16 mərtəbə",3,130,1600,https://bina.az/items/5645912
"Elan №5751866 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 31 m², 4/5 mərtəbə",2,31,600,https://bina.az/items/5751866
"Elan №5751863 - Bakı, Nərimanov r., 3 otaqlı, 70 m², 3/5 mərtəbə",3,70,700,https://bina.az/items/5751863
"Elan №5216751 - Bakı, Səbail r., 3 otaqlı, 160 m², 5/14 mərtəbə",3,160,3450,https://bina.az/items/5216751
"Elan №5751859 - Bakı, Həzi Aslanov m., 3 otaqlı, 110 m², 9/17 mərtəbə",3,110,850,https://bina.az/items/5751859
"Elan №5751857 - Bakı, 20 Yanvar m., 2 otaqlı, 98 m², 7/20 mərtəbə",2,98,950,https://bina.az/items/5751857
"Elan №5723696 - Xırdalan, Xırdalan, 3 otaqlı, 75 m², 2/14 mərtəbə",3,75,590,https://bina.az/items/5723696
"Elan №5676994 - Bakı, Nizami m., 3 otaqlı, 135 m², 10/16 mərtəbə",3,135,1500,https://bina.az/items/5676994
"Elan №5707664 - Bakı, 28 May m., 3 otaqlı, 150 m², 9/16 mərtəbə",3,150,2500,https://bina.az/items/5707664
"Elan №5506048 - Bakı, Həzi Aslanov m., 2 otaqlı, 87 m², 8/17 mərtəbə",2,87,600,https://bina.az/items/5506048
"Elan №5649783 - Bakı, Həzi Aslanov m., 2 otaqlı, 90 m², 12/17 mərtəbə",2,90,630,https://bina.az/items/5649783
"Elan №5751844 - Bakı, 28 May m., 3 otaqlı, 119 m², 10/16 mərtəbə",3,119,1500,https://bina.az/items/5751844
"Elan №5751840 - Bakı, Qaraçuxur q., 2 otaqlı, 70 m², 9/12 mərtəbə",2,70,650,https://bina.az/items/5751840
"Elan №5751835 - Bakı, Bakıxanov q., 2 otaqlı, 60 m², 7/9 mərtəbə",2,60,550,https://bina.az/items/5751835
"Elan №5594245 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 120 m², 10/18 mərtəbə",3,120,800,https://bina.az/items/5594245
"Elan №5744727 - Bakı, 28 May m., 3 otaqlı, 120 m², 3/4 mərtəbə",3,120,1300,https://bina.az/items/5744727
"Elan №5747328 - Bakı, 28 May m., 2 otaqlı, 90 m², 2/17 mərtəbə",2,90,1300,https://bina.az/items/5747328
"Elan №5751493 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 96 m², 15/16 mərtəbə",3,96,940,https://bina.az/items/5751493
"Elan №5750426 - Bakı, Əhmədli q., 3 otaqlı, 100 m², 5/9 mərtəbə",3,100,400,https://bina.az/items/5750426
"Elan №5746555 - Bakı, Nərimanov r., 2 otaqlı, 55 m², 5/16 mərtəbə",2,55,1000,https://bina.az/items/5746555
"Elan №5751806 - Bakı, Xətai r., 2 otaqlı, 110 m², 7/7 mərtəbə",2,110,2000,https://bina.az/items/5751806
"Elan №5750869 - Bakı, Nəsimi r., 2 otaqlı, 78 m², 18/20 mərtəbə",2,78,850,https://bina.az/items/5750869
"Elan №5751801 - Bakı, Xalqlar Dostluğu m., 2 otaqlı, 65 m², 3/9 mərtəbə",2,65,550,https://bina.az/items/5751801
"Elan №5751795 - Sumqayıt, Sumqayıt, 2 otaqlı, 77 m², 7/14 mərtəbə",2,77,500,https://bina.az/items/5751795
"Elan №5751794 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 90 m², 4/17 mərtəbə",2,90,700,https://bina.az/items/5751794
"Elan №5751463 - Bakı, Elmlər Akademiyası m., 3 otaqlı, 70 m², 1/5 mərtəbə",3,70,750,https://bina.az/items/5751463
"Elan №5748155 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 111 m², 3/17 mərtəbə",2,111,999,https://bina.az/items/5748155
"Elan №5751791 - Bakı, Ağ şəhər q., 2 otaqlı, 100 m², 7/7 mərtəbə",2,100,1500,https://bina.az/items/5751791
"Elan №5750692 - Bakı, Xətai r., 2 otaqlı, 72 m², 18/20 mərtəbə",2,72,850,https://bina.az/items/5750692
"Elan №5751789 - Bakı, Sahil m., 2 otaqlı, 50 m², 4/5 mərtəbə",2,50,1000,https://bina.az/items/5751789
